Date,AAPL,AMZN,BBAR,BMA,DIA,EEM,GGAL,GOOGL,MSFT,NVDA,PAM,QQQ,SPY,YPF,Total_portafolio
2020-10-01,"1133,88","644,25","77,42","215,84","1009,57","587,88","285,88","221,36","1420,08","81,43","264,5","2184,51","1562,15","109,5","9798,26"
2020-10-02,"1097,27","625,0","75,96","210,38","1004,71","581,15","280,87","216,55","1378,17","78,13","269,5","2123,05","1547,32","108,9","9596,97"
2020-10-05,"1131,06","639,84","78,01","207,43","1021,8","588,94","274,32","220,6","1406,18","81,6","274,75","2168,33","1574,76","111,9","9779,52"
2020-10-06,"1098,63","619,99","73,33","202,85","1008,05","590,0","266,23","215,87","1376,3","82,16","259,25","2129,63","1552,37","107,1","9581,77"
2020-10-07,"1117,27","639,14","73,63","204,92","1026,92","596,47","272,01","217,08","1402,5","83,52","261,5","2166,47","1579,39","109,8","9750,63"
2020-10-08,"1116,21","638,11","75,09","210,68","1031,89","601,36","279,33","220,69","1407,51","82,77","266,25","2178,01","1593,39","114,3","9815,59"
2020-10-09,"1135,62","657,33","73,92","208,17","1037,85","605,46","275,12","224,71","1442,47","82,32","270,75","2211,29","1607,62","116,1","9948,72"
2020-10-12,"1207,76","688,59","73,63","204,03","1047,03","610,74","272,79","232,76","1479,83","85,09","281,75","2279,55","1633,48","113,7","10210,73"
2020-10-13,"1175,72","688,73","71,0","197,98","1040,79","608,23","264,6","233,13","1489,59","85,22","282,0","2279,47","1622,82","112,5","10151,78"
2020-10-14,"1176,59","672,74","70,7","195,77","1034,94","604,13","257,59","232,59","1476,22","84,3","288,25","2260,43","1612,62","112,5","10079,4"
2020-10-15,"1171,93","667,73","70,7","195,47","1034,62","599,77","255,64","231,41","1468,2","83,56","288,75","2245,26","1610,63","107,1","10030,78"
2020-10-16,"1155,53","654,54","76,55","199,9","1038,42","601,89","263,43","233,23","1468,2","82,61","294,0","2232,96","1609,66","106,8","10017,71"
2020-10-19,"1126,01","641,44","77,72","204,18","1024,11","600,17","268,5","227,61","1431,84","80,73","300,75","2196,5","1585,19","107,7","9872,46"
2020-10-20,"1140,87","643,4","75,67","194,58","1027,45","606,78","257,59","230,75","1434,72","81,61","300,0","2201,23","1591,54","103,8","9889,99"
2020-10-21,"1134,65","636,99","72,75","186,76","1023,89","608,49","252,91","235,95","1435,72","80,89","279,75","2199,52","1588,52","100,2","9837,0"
2020-10-22,"1123,78","635,28","77,42","190,45","1029,99","608,36","257,2","239,02","1436,32","79,91","284,75","2199,44","1597,24","103,5","9862,68"
2020-10-23,"1116,89","640,88","78,59","192,67","1028,87","611,93","259,15","242,94","1445,28","81,28","299,25","2203,78","1602,66","108,3","9912,46"
2020-10-26,"1116,98","641,41","76,26","191,19","1005,85","604,0","261,87","235,7","1404,17","78,6","309,75","2170,73","1573,04","108,3","9777,85"
2020-10-27,"1132,03","657,27","71,58","180,41","997,35","606,64","247,85","237,87","1425,36","80,13","295,0","2187,68","1567,62","99,6","9786,38"
2020-10-28,"1079,6","632,56","67,78","173,32","964,01","591,45","238,49","224,76","1354,71","75,52","277,25","2102,39","1514,04","93,0","9388,9"
2020-10-29,"1119,6","642,2","70,41","177,75","968,04","597,4","245,9","231,62","1368,35","77,9","282,75","2139,15","1529,43","97,8","9548,3"
2020-10-30,"1056,89","607,23","71,0","176,13","962,49","590,66","243,95","240,43","1353,31","74,97","295,0","2084,9","1513,48","96,6","9367,02"
2020-11-02,"1056,01","600,9","79,47","193,99","977,52","598,19","270,45","241,65","1352,37","75,25","303,5","2089,54","1530,45","99,6","9468,89"
2020-11-03,"1072,23","609,68","80,64","194,58","997,31","600,83","274,73","244,83","1379,77","77,87","308,5","2125,69","1557,47","105,6","9629,73"
2020-11-04,"1116,01","648,23","76,84","189,56","1011,33","619,72","273,56","259,73","1446,35","82,5","309,0","2220,57","1592,28","105,0","9950,7"
2020-11-05,"1155,62","664,4","82,98","206,69","1030,94","630,29","293,05","262,21","1492,47","84,69","316,0","2278,47","1623,33","112,2","10233,33"
2020-11-06,"1154,31","662,27","83,27","207,13","1028,43","633,2","296,56","261,8","1495,34","87,1","326,25","2280,17","1622,96","111,9","10250,68"
2020-11-09,"1131,26","628,75","89,69","221,75","1059,3","637,56","315,26","262,05","1459,72","81,53","325,75","2233,58","1643,35","124,2","10213,74"
2020-11-10,"1127,86","607,0","97,58","241,68","1069,43","630,29","342,93","258,52","1410,39","76,38","328,5","2193,56","1640,94","142,5","10167,57"
2020-11-11,"1162,09","627,48","93,79","231,64","1067,98","634,39","323,45","259,94","1447,42","80,25","343,75","2242,63","1653,13","137,4","10305,33"
2020-11-12,"1159,37","622,06","85,9","216,14","1056,86","629,63","308,25","259,28","1440,0","80,49","324,25","2232,11","1637,1","129,6","10181,02"
2020-11-13,"1159,85","625,76","92,32","225,59","1071,75","638,48","321,89","263,66","1447,15","79,53","334,5","2251,69","1659,76","137,1","10309,04"
2020-11-16,"1169,97","626,21","94,37","226,47","1089,29","646,41","326,17","263,92","1451,96","80,84","340,0","2269,26","1680,48","140,7","10406,05"
2020-11-17,"1161,12","627,13","94,95","232,08","1083,23","645,75","335,53","262,08","1433,45","80,28","341,25","2262,06","1671,44","147,6","10377,95"
2020-11-18,"1147,89","621,09","88,82","221,75","1070,34","643,5","319,16","258,96","1414,55","80,32","330,75","2245,34","1651,33","142,2","10235,99"
2020-11-19,"1153,82","623,4","89,99","223,08","1072,41","644,56","324,61","261,62","1423,53","80,39","325,5","2262,91","1658,28","143,4","10287,5"
2020-11-20,"1141,18","619,88","90,28","220,72","1064,59","648,13","316,43","258,32","1409,93","78,28","331,75","2247,43","1646,92","142,8","10216,63"
2020-11-23,"1107,24","619,68","89,69","223,82","1076,82","649,84","323,84","257,01","1408,05","78,59","347,5","2247,51","1656,8","150,0","10236,38"
2020-11-24,"1120,08","623,61","95,83","243,45","1093,34","658,56","343,71","262,42","1433,18","77,5","350,0","2279,09","1683,49","159,9","10424,16"
2020-11-25,"1128,44","637,01","96,71","243,16","1087,19","654,86","341,37","262,45","1433,25","79,16","351,5","2293,09","1680,9","155,7","10444,79"
2020-11-27,"1133,89","639,07","102,55","250,39","1089,01","661,07","353,45","265,86","1442,36","79,32","352,0","2314,22","1685,58","162,0","10530,76"
2020-11-30,"1157,81","633,61","93,49","235,77","1079,47","643,77","335,53","261,0","1434,59","80,16","352,25","2318,94","1678,12","150,9","10455,41"
2020-12-01,"1193,5","644,02","97,29","240,65","1086,1","656,45","345,27","267,1","1448,93","80,09","353,75","2348,66","1696,47","158,1","10616,37"
2020-12-02,"1197,01","640,71","101,97","249,8","1088,79","657,37","355,4","271,5","1443,3","81,01","354,5","2351,68","1700,04","160,2","10653,27"
2020-12-03,"1195,64","637,35","100,21","246,4","1091,99","664,9","349,56","271,04","1435,73","80,15","360,5","2355,01","1699,58","153,9","10641,95"
2020-12-04,"1188,93","632,52","104,3","248,77","1101,2","671,77","353,84","271,32","1436,53","81,12","351,25","2364,61","1714,22","158,7","10679,08"
2020-12-07,"1203,52","631,6","101,97","244,63","1095,78","671,77","348,78","270,32","1436,06","81,41","353,25","2378,0","1710,7","157,5","10685,28"
2020-12-08,"1209,65","635,46","97,88","238,73","1099,78","672,04","339,81","269,47","1447,59","79,87","345,0","2386,05","1715,71","154,8","10691,82"
2020-12-09,"1184,36","620,84","96,12","239,17","1094,98","666,23","342,54","264,49","1419,37","77,36","337,75","2332,02","1700,32","154,2","10529,76"
2020-12-10,"1198,56","620,3","100,5","250,69","1093,74","674,81","365,53","262,97","1410,8","77,61","359,5","2341,39","1699,76","166,2","10622,37"
2020-12-11,"1190,49","623,28","96,12","243,01","1095,16","670,06","350,33","264,04","1429,16","77,86","355,75","2336,2","1697,77","163,5","10592,73"
2020-12-14,"1184,36","631,39","93,79","238,43","1088,5","666,57","343,32","260,68","1435,46","79,62","353,75","2353,15","1690,17","161,7","10580,9"
2020-12-15,"1243,69","633,02","95,54","245,37","1101,31","673,78","353,06","262,0","1434,99","79,93","356,0","2378,31","1713,02","165,3","10735,32"
2020-12-16,"1243,01","648,19","95,25","243,75","1099,6","676,98","352,28","261,42","1469,5","79,23","359,75","2391,39","1715,71","164,4","10800,45"
2020-12-17,"1251,66","647,22","94,66","241,09","1104,47","681,39","346,83","258,94","1470,44","79,82","366,0","2407,02","1725,3","164,4","10839,24"
2020-12-18,"1231,82","640,33","93,49","235,18","1100,82","680,59","340,2","256,81","1464,88","79,4","360,0","2399,75","1718,41","161,7","10763,39"
2020-12-21,"1247,09","641,24","90,57","228,1","1101,7","670,58","330,07","258,05","1491,68","79,76","343,0","2395,26","1712,27","155,7","10745,06"
2020-12-22,"1282,59","641,3","92,32","226,03","1094,15","665,24","329,29","255,92","1500,73","79,44","340,25","2401,77","1709,38","150,3","10768,72"
2020-12-23,"1273,64","637,05","92,62","234,89","1098,56","672,05","338,64","257,11","1481,16","77,83","334,5","2389,67","1710,92","151,2","10749,84"
2020-12-24,"1283,46","634,54","91,74","229,87","1101,26","669,11","338,25","257,99","1492,76","77,74","332,0","2400,22","1717,57","148,2","10774,71"
2020-12-28,"1329,37","656,79","92,32","228,84","1108,48","670,98","337,86","263,91","1507,57","77,18","329,75","2424,41","1732,33","147,3","10907,09"
2020-12-29,"1311,67","664,4","96,41","240,06","1106,51","680,99","355,79","261,5","1502,14","77,44","332,0","2426,58","1729,02","147,9","10932,41"
2020-12-30,"1300,48","657,17","95,54","233,86","1108,95","690,06","346,05","258,3","1485,58","78,65","342,25","2426,66","1731,49","147,0","10902,05"
2020-12-31,"1290,47","651,39","93,79","229,87","1115,0","689,66","340,59","260,74","1490,54","78,11","344,5","2432,63","1740,29","141,0","10898,57"
2021-01-04,"1258,57","637,33","88,23","215,84","1102,35","694,07","322,67","256,8","1458,85","78,46","327,0","2398,28","1716,6","135,6","10690,63"
2021-01-05,"1274,13","643,7","87,36","214,81","1107,89","710,75","319,16","258,87","1460,25","80,2","325,0","2418,05","1728,42","138,6","10767,19"
2021-01-06,"1231,24","627,68","87,07","218,21","1123,83","704,75","323,84","256,31","1422,39","75,47","324,5","2384,56","1738,75","139,5","10658,08"
2021-01-07,"1273,25","632,43","86,48","219,09","1132,18","711,42","324,22","263,97","1462,87","79,84","335,5","2442,24","1764,59","143,4","10871,48"
2021-01-08,"1284,24","636,54","86,77","216,73","1134,15","730,24","320,33","267,46","1471,78","79,43","325,25","2473,65","1774,64","140,7","10941,91"
2021-01-11,"1254,38","622,84","82,68","209,05","1130,98","720,36","309,42","261,28","1457,51","81,5","315,5","2437,9","1762,68","132,6","10778,68"
2021-01-12,"1252,63","624,17","87,65","212,01","1133,05","727,44","316,04","258,48","1440,35","80,68","317,0","2434,03","1763,05","125,4","10771,97"
2021-01-13,"1272,96","633,18","87,65","208,76","1132,65","729,04","315,65","259,94","1449,8","80,96","317,25","2450,46","1767,8","122,7","10828,8"
2021-01-14,"1253,7","625,49","89,69","213,92","1130,54","735,85","322,28","257,51","1427,55","78,98","324,25","2437,36","1761,61","124,5","10783,23"
2021-01-15,"1236,49","620,85","86,48","206,69","1123,97","725,44","311,75","257,02","1425,07","76,94","320,75","2418,05","1748,76","118,8","10677,05"
2021-01-19,"1243,2","624,15","85,6","205,95","1128,34","737,45","303,18","265,48","1450,47","77,93","325,0","2453,33","1762,49","118,2","10780,78"
2021-01-20,"1284,05","652,68","87,65","210,68","1137,28","750,4","307,08","279,7","1503,41","79,97","331,5","2510,4","1786,88","110,4","11032,06"
2021-01-21,"1331,12","661,4","84,14","205,07","1137,64","751,73","296,56","280,31","1507,63","82,97","315,0","2530,48","1788,51","97,5","11070,05"
2021-01-22,"1352,51","658,45","82,1","197,24","1130,71","745,19","291,49","281,56","1514,2","82,04","309,75","2523,19","1782,18","104,7","11055,31"
2021-01-25,"1389,96","658,8","80,93","197,54","1129,55","750,8","287,59","281,81","1538,19","81,69","314,25","2544,05","1789,21","103,5","11147,86"
2021-01-26,"1392,29","665,23","82,68","205,21","1128,6","745,32","303,18","283,85","1556,96","80,38","327,0","2547,77","1786,42","112,2","11217,09"
2021-01-27,"1381,59","646,52","84,73","203,15","1106,24","724,63","300,45","270,6","1560,78","77,28","330,0","2476,75","1742,75","121,5","11026,98"
2021-01-28,"1333,26","647,52","82,68","202,85","1116,49","729,71","302,01","275,7","1601,19","78,08","331,25","2491,4","1757,74","119,4","11069,29"
2021-01-29,"1283,37","641,24","78,59","196,65","1093,65","711,55","290,71","271,86","1554,48","77,72","315,25","2438,99","1722,55","109,5","10786,11"
2021-02-01,"1304,57","668,58","80,93","201,23","1101,71","730,77","306,3","281,63","1606,01","79,19","339,75","2499,93","1751,23","120,3","11072,14"
2021-02-02,"1312,83","676,0","81,22","197,98","1119,22","740,25","303,18","285,51","1605,07","81,11","328,0","2540,72","1775,99","117,3","11164,38"
2021-02-03,"1302,62","662,51","83,27","199,6","1120,83","743,99","303,18","306,3","1628,46","80,95","328,25","2530,64","1777,39","129,0","11196,98"
2021-02-04,"1336,18","666,2","83,85","203,59","1133,27","744,26","312,53","305,52","1621,83","81,75","336,0","2560,57","1797,59","129,0","11312,12"
2021-02-05,"1332,04","670,43","86,77","211,12","1136,44","750,66","322,28","310,76","1623,1","81,31","335,25","2569,25","1804,66","126,3","11360,37"
2021-02-08,"1333,5","664,59","87,65","214,96","1145,01","752,0","323,84","310,11","1624,91","86,38","340,5","2586,46","1817,7","135,3","11422,9"
2021-02-09,"1324,73","661,0","88,53","217,17","1145,12","760,01","322,28","308,76","1633,62","85,33","341,0","2585,92","1816,48","140,4","11430,35"
2021-02-10,"1318,69","657,32","87,94","214,52","1147,24","762,67","316,82","310,41","1627,25","88,33","339,75","2580,03","1815,69","135,6","11402,26"
2021-02-11,"1316,16","652,43","89,99","219,98","1147,89","770,82","323,45","310,74","1638,45","91,24","344,25","2594,22","1818,63","138,0","11456,23"
2021-02-12,"1318,5","655,54","88,23","218,94","1149,21","771,48","322,67","311,68","1641,8","89,51","360,75","2608,71","1827,61","139,2","11503,84"
2021-02-16,"1297,26","653,79","92,03","228,84","1151,18","773,35","334,75","314,01","1633,15","91,72","376,0","2601,66","1826,03","142,2","11515,97"
2021-02-17,"1274,38","661,73","89,11","229,43","1154,9","773,62","336,31","315,19","1640,27","89,18","374,5","2589,18","1826,45","144,0","11498,23"
2021-02-18,"1263,37","665,65","90,28","226,47","1151,1","762,94","339,81","313,28","1637,52","88,72","365,25","2577,86","1818,67","138,9","11439,82"
2021-02-19,"1264,93","649,98","91,45","225,14","1150,96","767,88","336,31","310,75","1618,58","89,3","368,0","2566,61","1815,46","132,0","11387,35"
2021-02-22,"1227,23","636,15","85,02","210,09","1152,02","745,32","312,92","305,61","1575,18","85,89","361,75","2500,09","1801,5","123,3","11122,08"
2021-02-23,"1225,87","638,9","84,14","207,87","1152,68","748,66","309,81","306,48","1566,86","84,61","356,5","2492,64","1803,68","123,0","11101,71"
2021-02-24,"1220,9","631,91","85,6","214,66","1167,81","743,85","317,99","310,01","1575,45","86,75","358,75","2513,19","1823,56","133,8","11184,24"
2021-02-25,"1178,44","611,43","82,98","203,44","1147,53","726,9","298,12","299,91","1538,11","79,62","335,5","2425,57","1779,62","128,4","10835,56"
2021-02-26,"1181,07","618,59","79,18","200,19","1130,97","717,16","290,32","300,8","1560,88","82,05","333,25","2435,73","1770,45","129,9","10830,54"
2021-03-01,"1244,67","629,23","79,18","208,17","1153,41","736,38","295,78","307,9","1591,51","82,81","334,5","2509,0","1813,37","124,8","11110,7"
2021-03-02,"1218,66","618,91","78,59","208,76","1148,29","729,17","298,89","307,13","1570,89","80,21","331,75","2468,76","1799,22","118,8","10978,03"
2021-03-03,"1188,86","601,0","78,3","200,19","1143,91","727,7","283,7","299,24","1528,5","76,61","331,75","2397,12","1775,38","119,7","10751,96"
2021-03-04,"1170,06","595,51","79,47","198,87","1131,45","710,75","287,98","302,59","1522,93","74,01","337,75","2357,89","1753,41","125,7","10648,37"
2021-03-05,"1182,63","600,09","78,59","193,4","1152,13","718,49","277,46","311,98","1555,64","74,56","341,75","2393,4","1785,67","127,5","10793,29"
2021-03-08,"1133,34","590,39","74,21","187,79","1163,13","699,14","277,85","298,66","1527,36","69,36","332,0","2325,63","1776,78","118,5","10574,15"
2021-03-09,"1179,41","612,57","74,79","190,16","1164,45","714,49","280,19","303,55","1570,28","74,93","332,5","2417,35","1802,15","122,4","10839,22"
2021-03-10,"1168,6","611,53","80,64","205,36","1181,7","711,29","302,01","302,92","1561,15","74,62","347,0","2410,45","1813,37","129,3","10899,94"
2021-03-11,"1187,88","622,72","83,85","209,79","1189,01","733,71","306,3","312,5","1592,78","77,77","349,25","2465,97","1831,75","132,0","11095,28"
2021-03-12,"1178,83","617,9","84,14","212,89","1199,9","720,63","309,42","304,98","1583,51","76,94","357,25","2445,97","1834,22","132,3","11058,88"
2021-03-15,"1207,66","616,34","89,69","219,09","1206,41","722,37","320,33","305,64","1577,2","78,95","367,25","2472,1","1845,16","135,3","11163,47"
2021-03-16,"1223,05","618,37","87,94","215,99","1201,91","725,44","311,75","310,02","1596,68","79,55","364,5","2485,66","1842,83","131,7","11195,39"
2021-03-17,"1215,16","627,15","85,31","218,5","1208,89","726,37","314,48","309,77","1592,18","79,85","367,25","2495,9","1849,11","136,8","11226,72"
2021-03-18,"1173,96","605,6","82,68","209,5","1203,74","713,02","303,96","300,72","1549,73","76,14","362,0","2419,45","1822,21","130,5","10953,2"
2021-03-19,"1168,7","614,99","83,27","211,12","1193,93","721,83","308,64","301,55","1547,24","76,88","364,75","2427,98","1818,84","132,0","10971,71"
